data_99	0.680497398807258	GCF_000005825-GCF_000011145	Bacillus	Bacillus_pseudofirmus_OF4,Bacillus_halodurans_C-125	['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_pseudofirmus_OF4'],['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_halodurans_C-125']
data_99	0.6844422085272293	GCF_000005825-GCF_000513095	Bacillus	Bacillus_pseudofirmus_OF4,Bacillus_wakoensis_JCM_9140	['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_pseudofirmus_OF4'],['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_wakoensis_JCM_9140']
data_99	0.6368474404460213	GCF_000005825-GCF_000513115	Bacillus	Bacillus_pseudofirmus_OF4,Bacillus_hemicellulosilyticus_JCM_9152	['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_pseudofirmus_OF4'],['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_hemicellulosilyticus_JCM_9152']
data_99	0.6880009715812485	GCF_000005825-GCF_000513135	Bacillus	Bacillus_pseudofirmus_OF4,Bacillus_akibai_JCM_9157	['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_pseudofirmus_OF4'],['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_akibai_JCM_9157']
data_99	0.7953873447664104	GCF_000005845-GCF_000006925	Escherichia,Shigella	Escherichia_coli_str._K-12_substr._MG1655,Shigella_flexneri_2a_str._301	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Escherichia', 'Escherichia_coli_str._K-12_substr._MG1655'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella_flexneri_2a_str._301']
data_99	0.7339340763576002	GCF_000005845-GCF_000012005	Escherichia,Shigella	Escherichia_coli_str._K-12_substr._MG1655,Shigella_dysenteriae_Sd197	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Escherichia', 'Escherichia_coli_str._K-12_substr._MG1655'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella_dysenteriae_Sd197']
data_99	0.6814136125654451	GCF_000006785-GCF_000007265	Streptococcus	Streptococcus_pyogenes_M1_GAS,Streptococcus_agalactiae_2603V/R	['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_pyogenes_M1_GAS'],['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_agalactiae_2603V/R']
data_99	0.7301587301587301	GCF_000006785-GCF_000188015	Streptococcus	Streptococcus_pyogenes_M1_GAS,Streptococcus_ictaluri_707-05	['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_pyogenes_M1_GAS'],['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_ictaluri_707-05']
data_99	0.7669421487603306	GCF_000006785-GCF_000317855	Streptococcus	Streptococcus_pyogenes_M1_GAS,Streptococcus_dysgalactiae_subsp._equisimilis_AC-2713	['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_pyogenes_M1_GAS'],['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_dysgalactiae_subsp._equisimilis_AC-2713']
data_99	0.7203389830508474	GCF_000006785-GCF_000831485	Streptococcus	Streptococcus_pyogenes_M1_GAS,Streptococcus_iniae	['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_pyogenes_M1_GAS'],['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_iniae']
data_99	0.7931574823713763	GCF_000006845-GCF_000008805	Neisseria	Neisseria_gonorrhoeae_FA_1090,Neisseria_meningitidis_MC58	['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria_gonorrhoeae_FA_1090'],['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria_meningitidis_MC58']
data_99	0.7057516951133972	GCF_000006905-GCF_000712075	Caulobacter	Caulobacter_crescentus_CB15,Caulobacter_sp._UNC358MFTsu5.1	['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Caulobacter', 'Caulobacter_crescentus_CB15'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Caulobacter', 'Caulobacter_sp._UNC358MFTsu5.1']
data_99	0.7350447206411894	GCF_000006925-GCF_000012005	Shigella	Shigella_flexneri_2a_str._301,Shigella_dysenteriae_Sd197	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella_flexneri_2a_str._301'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella_dysenteriae_Sd197']
data_99	0.7699461576113559	GCF_000007025-GCF_000008045	spottedfevergroup	Rickettsia_conorii_str._Malish_7,Rickettsia_typhi_str._Wilmington	['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Rickettsieae', 'Rickettsia', 'spottedfevergroup', 'Rickettsia_conorii_str._Malish_7'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Rickettsieae', 'Rickettsia', 'typhusgroup', 'Rickettsia_typhi_str._Wilmington']
data_99	0.780045351473923	GCF_000007025-GCF_000018205	spottedfevergroup	Rickettsia_conorii_str._Malish_7,Rickettsia_akari_str._Hartford	['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Rickettsieae', 'Rickettsia', 'spottedfevergroup', 'Rickettsia_conorii_str._Malish_7'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Rickettsieae', 'Rickettsia', 'spottedfevergroup', 'Rickettsia_akari_str._Hartford']
data_99	0.8603470165044435	GCF_000007025-GCF_000283595	spottedfevergroup	Rickettsia_conorii_str._Malish_7,Rickettsia_japonica_YH	['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Rickettsieae', 'Rickettsia', 'spottedfevergroup', 'Rickettsia_conorii_str._Malish_7'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Rickettsieae', 'Rickettsia', 'spottedfevergroup', 'Rickettsia_japonica_YH']
data_99	0.7768873892872206	GCF_000007025-GCF_000284155	spottedfevergroup	Rickettsia_conorii_str._Malish_7,Rickettsia_australis_str._Cutlack	['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Rickettsieae', 'Rickettsia', 'spottedfevergroup', 'Rickettsia_conorii_str._Malish_7'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Rickettsieae', 'Rickettsia', 'spottedfevergroup', 'Rickettsia_australis_str._Cutlack']
