data_95	0.6610468042274786	GCF_000005825-GCF_000292245	Bacillus	Bacillus_pseudofirmus_OF4,Bacillus_alcalophilus_ATCC_27647_=_CGMCC_1.3604	['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_pseudofirmus_OF4'],['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_alcalophilus_ATCC_27647_=_CGMCC_1.3604']
data_95	0.68384290985767	GCF_000005825-GCF_000334155	Bacillus	Bacillus_pseudofirmus_OF4,Bacillus_ligniniphilus	['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_pseudofirmus_OF4'],['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Bacillus', 'Bacillus_ligniniphilus']
data_95	0.6646591182847507	GCF_000005845-GCF_000023605	Escherichia,Pectobacterium	Escherichia_coli_str._K-12_substr._MG1655,Pectobacterium_carotovorum_subsp._carotovorum_PC1	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Escherichia', 'Escherichia_coli_str._K-12_substr._MG1655'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Pectobacterium', 'Pectobacterium_carotovorum_subsp._carotovorum_PC1']
data_95	0.6426752446052808	GCF_000005845-GCF_000091565	Escherichia,Erwinia	Escherichia_coli_str._K-12_substr._MG1655,Erwinia_amylovora_CFBP1430	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Escherichia', 'Escherichia_coli_str._K-12_substr._MG1655'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Erwinia', 'Erwinia_amylovora_CFBP1430']
data_95	0.656517794132473	GCF_000005845-GCF_000240185	Escherichia,Klebsiella	Escherichia_coli_str._K-12_substr._MG1655,Klebsiella_pneumoniae_subsp._pneumoniae_HS11286	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Escherichia', 'Escherichia_coli_str._K-12_substr._MG1655'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Klebsiella', 'Klebsiella_pneumoniae_subsp._pneumoniae_HS11286']
data_95	0.36053430479659987	GCF_000005845-GCF_000495815	Escherichia,Asticcacaulis	Escherichia_coli_str._K-12_substr._MG1655,Asticcacaulis_sp._AC466	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Escherichia', 'Escherichia_coli_str._K-12_substr._MG1655'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Asticcacaulis', 'Asticcacaulis_sp._AC466']
data_95	0.7310019361084221	GCF_000005845-GCF_000597785	Escherichia,Hafnia	Escherichia_coli_str._K-12_substr._MG1655,Hafnia_alvei_FB1	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Escherichia', 'Escherichia_coli_str._K-12_substr._MG1655'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Hafnia', 'Hafnia_alvei_FB1']
data_95	0.6255774053055299	GCF_000005845-GCF_001026985	Escherichia,Pragia	Escherichia_coli_str._K-12_substr._MG1655,Pragia_fontium	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Escherichia', 'Escherichia_coli_str._K-12_substr._MG1655'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Pragia', 'Pragia_fontium']
data_95	0.6121159919609532	GCF_000005845-GCF_001078095	Escherichia,Bacteria	Escherichia_coli_str._K-12_substr._MG1655,bacteria_symbiont_BFo2_of_Frankliniella_occidentalis	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Escherichia', 'Escherichia_coli_str._K-12_substr._MG1655'],['Bacteria', 'bacteria_symbiont_BFo2_of_Frankliniella_occidentalis']
data_95	0.7280519480519481	GCF_000006605-GCF_000183325	Corynebacterium	Corynebacterium_jeikeium_K411,Corynebacterium_bovis_DSM_20582_=_CIP_54.80	['Bacteria', 'Actinobacteria', 'Corynebacteriales', 'Corynebacteriaceae', 'Corynebacterium', 'Corynebacterium_jeikeium_K411'],['Bacteria', 'Actinobacteria', 'Corynebacteriales', 'Corynebacteriaceae', 'Corynebacterium', 'Corynebacterium_bovis_DSM_20582_=_CIP_54.80']
data_95	0.7808641975308642	GCF_000006625-GCF_000731915	Ureaplasma	Ureaplasma_parvum_serovar_3_str._ATCC_700970,Ureaplasma_diversum_NCTC_246	['Bacteria', 'Tenericutes', 'Mollicutes', 'Mycoplasmataceae', 'Ureaplasma', 'Ureaplasma_parvum_serovar_3_str._ATCC_700970'],['Bacteria', 'Tenericutes', 'Mollicutes', 'Mycoplasmataceae', 'Ureaplasma', 'Ureaplasma_diversum_NCTC_246']
data_95	0.8574390876101607	GCF_000006685-GCF_000008745	Chlamydia	Chlamydia_muridarum_str._Nigg,Chlamydophila_pneumoniae_CWL029	['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_muridarum_str._Nigg'],['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydophila_pneumoniae_CWL029']
data_95	0.898876404494382	GCF_000006685-GCF_000009945	Chlamydia	Chlamydia_muridarum_str._Nigg,Chlamydia_felis_Fe/C-56	['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_muridarum_str._Nigg'],['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_felis_Fe/C-56']
data_95	0.9038251366120219	GCF_000006685-GCF_000026025	Chlamydia	Chlamydia_muridarum_str._Nigg,Chlamydia_abortus_S26/3	['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_muridarum_str._Nigg'],['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_abortus_S26/3']
data_95	0.898416166029492	GCF_000006685-GCF_000204135	Chlamydia	Chlamydia_muridarum_str._Nigg,Chlamydophila_pecorum_E58	['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_muridarum_str._Nigg'],['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydophila_pecorum_E58']
data_95	0.8962213943587014	GCF_000006685-GCF_000204255	Chlamydia	Chlamydia_muridarum_str._Nigg,Chlamydia_psittaci_6BC	['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_muridarum_str._Nigg'],['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_psittaci_6BC']
data_95	0.9002724795640327	GCF_000006685-GCF_000454725	Chlamydia	Chlamydia_muridarum_str._Nigg,Chlamydia_ibidis_10-1398/6	['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_muridarum_str._Nigg'],['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_ibidis_10-1398/6']
data_95	0.9130190796857464	GCF_000006685-GCF_000471025	Chlamydia	Chlamydia_muridarum_str._Nigg,Chlamydia_gallinacea_08-1274/3	['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_muridarum_str._Nigg'],['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_gallinacea_08-1274/3']
data_95	0.8819124423963134	GCF_000006685-GCF_000583875	Chlamydia	Chlamydia_muridarum_str._Nigg,Chlamydia_avium_10DC88	['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_muridarum_str._Nigg'],['Bacteria', 'Chlamydiae', 'Chlamydiales', 'Chlamydiaceae', 'Chlamydia/Chlamydophilagroup', 'Chlamydia', 'Chlamydia_avium_10DC88']
data_95	0.7219744275944098	GCF_000006765-GCF_000016565	Pseudomonas	Pseudomonas_aeruginosa_PAO1,Pseudomonas_mendocina_ymp	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pseudomonadales', 'Pseudomonadaceae', 'Pseudomonas', 'Pseudomonas_aeruginosa_PAO1'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pseudomonadales', 'Pseudomonadaceae', 'Pseudomonas', 'Pseudomonas_mendocina_ymp']
data_95	0.5992321323095098	GCF_000006765-GCF_000021045	Pseudomonas,Azotobacter	Pseudomonas_aeruginosa_PAO1,Azotobacter_vinelandii_DJ	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pseudomonadales', 'Pseudomonadaceae', 'Pseudomonas', 'Pseudomonas_aeruginosa_PAO1'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pseudomonadales', 'Pseudomonadaceae', 'Azotobacter', 'Azotobacter_vinelandii_DJ']
data_95	0.6620282521610795	GCF_000006765-GCF_000818015	Pseudomonas	Pseudomonas_aeruginosa_PAO1,Pseudomonas_balearica_DSM_6083	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pseudomonadales', 'Pseudomonadaceae', 'Pseudomonas', 'Pseudomonas_aeruginosa_PAO1'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pseudomonadales', 'Pseudomonadaceae', 'Pseudomonas', 'Pseudomonas_balearica_DSM_6083']
data_95	0.7306936253861275	GCF_000006785-GCF_000026605	Streptococcus	Streptococcus_pyogenes_M1_GAS,Streptococcus_equi_subsp._zooepidemicus	['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_pyogenes_M1_GAS'],['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Streptococcaceae', 'Streptococcus', 'Streptococcus_equi_subsp._zooepidemicus']
data_95	0.5426482534524777	GCF_000006905-GCF_000466985	Caulobacter,Brevundimonas	Caulobacter_crescentus_CB15,Brevundimonas_abyssalis_TAR-001	['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Caulobacter', 'Caulobacter_crescentus_CB15'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Brevundimonas', 'Brevundimonas_abyssalis_TAR-001']
data_95	0.6001644736842106	GCF_000006905-GCF_000733915	Caulobacter	Caulobacter_crescentus_CB15,Caulobacteraceae_bacterium_PMMR1	['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Caulobacter', 'Caulobacter_crescentus_CB15'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Caulobacteraceae_bacterium_PMMR1']
data_95	0.6618973962361433	GCF_000006905-GCF_001425305	Caulobacter,Phenylobacterium	Caulobacter_crescentus_CB15,Phenylobacterium_sp._Root1290	['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Caulobacter', 'Caulobacter_crescentus_CB15'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Phenylobacterium', 'Phenylobacterium_sp._Root1290']
data_95	0.6662072422002255	GCF_000006905-GCF_001429025	Caulobacter,Phenylobacterium	Caulobacter_crescentus_CB15,Phenylobacterium_sp._Root700	['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Caulobacter', 'Caulobacter_crescentus_CB15'],['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Caulobacterales', 'Caulobacteraceae', 'Phenylobacterium', 'Phenylobacterium_sp._Root700']
data_95	0.6000723414516518	GCF_000006925-GCF_000009065	Shigella,Yersinia	Shigella_flexneri_2a_str._301,Yersinia_pestis_CO92	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella_flexneri_2a_str._301'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Yersinia', 'Yersinia_pestis_CO92']
data_95	0.6310865915087551	GCF_000006925-GCF_000009345	Shigella,Yersinia	Shigella_flexneri_2a_str._301,Yersinia_enterocolitica_subsp._enterocolitica_8081	['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella_flexneri_2a_str._301'],['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Yersinia', 'Yersinia_enterocolitica_subsp._enterocolitica_8081']
