data_98	0.7751621426855633	4163	GCF_000006605-GCF_000525655
data_98	0.9557918298824846	1787	GCF_000006685-GCF_000008725
data_98	0.7931574823713763	3829	GCF_000006845-GCF_000008805
data_98	0.7404607206142941	8465	GCF_000006905-GCF_001425745
data_98	0.7350447206411894	8609	GCF_000006925-GCF_000012005
data_98	0.7699461576113559	2043	GCF_000007025-GCF_000008045
data_98	0.765147956787224	2129	GCF_000007025-GCF_000014345
data_98	0.780045351473923	2205	GCF_000007025-GCF_000018205
data_98	0.6066134549600912	2631	GCF_000007025-GCF_000160735
data_98	0.7657004830917874	2070	GCF_000007025-GCF_000195735
data_98	0.7460050462573591	2378	GCF_000007025-GCF_000255355
data_98	0.8603470165044435	2363	GCF_000007025-GCF_000283595
data_98	0.8152266894781864	2338	GCF_000007025-GCF_000284075
data_98	0.8353891960867715	2351	GCF_000007025-GCF_000284175
data_98	0.819672131147541	2379	GCF_000007025-GCF_000485845
data_98	0.8040201005025126	2388	GCF_000007025-GCF_001273795
data_98	0.7302981895633652	3756	GCF_000007045-GCF_000186465
data_98	0.7915672235481305	3771	GCF_000007305-GCF_000011105
data_98	0.8139900445375949	3817	GCF_000007305-GCF_000195935
data_98	0.8092054512728207	3889	GCF_000007305-GCF_000211475
data_98	0.6840004837344298	8269	GCF_000007345-GCF_000195895
data_98	0.6172700380335259	7099	GCF_000007345-GCF_000969885
data_98	0.6797703731436416	8013	GCF_000007345-GCF_000969905
data_98	0.7742887498524377	8471	GCF_000007345-GCF_000970085
data_98	0.7106392852999188	8619	GCF_000007345-GCF_000970285
data_98	0.6309407665505227	7175	GCF_000007345-GCF_001304615
data_98	0.6393263042585239	7303	GCF_000007385-GCF_001431645
data_98	0.6881879762912786	9448	GCF_000007565-GCF_000826105
data_98	0.9665465774575399	1943	GCF_000007605-GCF_000009945
data_98	0.7762649867913026	4921	GCF_000007645-GCF_000009865
data_98	0.7205181939417031	5249	GCF_000007645-GCF_000013425
data_98	0.7813915191436805	4858	GCF_000007645-GCF_000025085
data_98	0.8101540464308961	4609	GCF_000007645-GCF_000183685
data_98	0.7652651595182759	4733	GCF_000007645-GCF_000235645
data_98	0.7699399656946827	4664	GCF_000007645-GCF_000260275
data_98	0.8004132231404959	4840	GCF_000007645-GCF_000332735
data_98	0.7315106215578285	5084	GCF_000007645-GCF_000972575
data_98	0.3587829008773567	5357	GCF_000007645-GCF_001045675
data_98	0.5834450402144772	5968	GCF_000007665-GCF_000383315
data_98	0.5630420280186791	5996	GCF_000007665-GCF_001423695
data_98	0.583792154163799	5812	GCF_000007665-GCF_001428745
data_98	0.7221480987324883	8994	GCF_000007825-GCF_000017425
data_98	0.7191935815675787	9722	GCF_000007825-GCF_000712595
data_98	0.7554680211464704	9647	GCF_000007865-GCF_000018345
data_98	0.7411764705882353	9690	GCF_000007865-GCF_000157895
data_98	0.7706295193534666	9404	GCF_000007865-GCF_000613245
data_98	0.7142991092358181	10665	GCF_000007865-GCF_001417955
data_98	0.8104031209362809	3845	GCF_000007925-GCF_000757865
data_98	0.8783374621524911	3633	GCF_000007925-GCF_000760175
data_98	0.7525276841598459	2077	GCF_000008045-GCF_000012145
data_98	0.7214548802946593	2172	GCF_000008045-GCF_000012385
data_98	0.8830034924330618	1718	GCF_000008045-GCF_000014345
data_98	0.8578595317725752	1794	GCF_000008045-GCF_000018205
data_98	0.6144144144144145	2220	GCF_000008045-GCF_000160735
data_98	0.7595322826639552	1967	GCF_000008045-GCF_000255355
data_98	0.8022540983606558	1952	GCF_000008045-GCF_000283595
data_98	0.8043591074208615	1927	GCF_000008045-GCF_000284075
data_98	0.7938775510204081	1960	GCF_000008045-GCF_000284155
data_98	0.8077319587628866	1940	GCF_000008045-GCF_000284175
data_98	0.7870934959349594	1968	GCF_000008045-GCF_000485845
data_98	0.7880627212948913	1977	GCF_000008045-GCF_001273795
data_98	0.7812589005981202	3511	GCF_000008065-GCF_000296835
data_98	0.7417096959265634	8715	GCF_000008165-GCF_000017425
data_98	0.7388541776977655	9443	GCF_000008165-GCF_000712595
data_98	0.754713236753324	5039	GCF_000008185-GCF_000755145
data_98	0.8501614639397201	4645	GCF_000008345-GCF_000204235
data_98	0.7283482142857143	8960	GCF_000008505-GCF_000017425
data_98	0.7197563996696945	9688	GCF_000008505-GCF_000712595
data_98	0.8960698689956332	3435	GCF_000008645-GCF_000145295
data_98	0.8753507014028056	2495	GCF_000008685-GCF_000170955
data_98	0.8738522954091816	2505	GCF_000008685-GCF_000181895
data_98	0.8453413806110902	2651	GCF_000008685-GCF_000222305
data_98	0.7125912408759124	2192	GCF_000008685-GCF_000300045
data_98	0.6660377358490566	2120	GCF_000008685-GCF_000304735
data_98	0.8224874371859296	7960	GCF_000009045-GCF_000196735
data_98	0.7681407035175879	9950	GCF_000009045-GCF_000465855
data_98	0.8523035230352304	8118	GCF_000009045-GCF_000742675
data_98	0.7028301886792453	7208	GCF_000009065-GCF_000754815
data_98	0.8396135265700483	3105	GCF_000009085-GCF_000019205
data_98	0.7147658055030456	9522	GCF_000009125-GCF_000020205
data_98	0.7324469538293416	10981	GCF_000009225-GCF_000012245
data_98	0.7076775585204123	12517	GCF_000009285-GCF_000196015
data_98	0.68762278978389	13743	GCF_000009285-GCF_000832305
data_98	0.6407235621521336	10780	GCF_000009285-GCF_001281465
data_98	0.8208053691275168	5960	GCF_000009365-GCF_000756655
data_98	0.6833280856423174	12704	GCF_000009485-GCF_000011545
data_98	0.61625	12000	GCF_000009485-GCF_000011705
data_98	0.6604991059628391	12863	GCF_000009485-GCF_000022645
data_98	0.7628315923949801	13307	GCF_000009625-GCF_000185905
data_98	0.7415730337078652	13528	GCF_000009625-GCF_000233995
data_98	0.6622875441333442	12179	GCF_000009625-GCF_000568555
data_98	0.6876929553746842	14252	GCF_000009765-GCF_000010605
data_98	0.6755226480836237	13776	GCF_000009765-GCF_000156695
data_98	0.7001942585797539	13899	GCF_000009765-GCF_000176115
data_98	0.6868833229835093	14493	GCF_000009765-GCF_000253235
data_98	0.7112532931878058	13285	GCF_000009765-GCF_000373625
data_98	0.6875992493142775	13854	GCF_000009765-GCF_000384175
data_98	0.6849552411204158	13852	GCF_000009765-GCF_000470535
data_98	0.6972822993739328	14056	GCF_000009765-GCF_000718095
data_98	0.6784754290440417	14509	GCF_000009765-GCF_000720455
data_98	0.672944084926925	13753	GCF_000009765-GCF_000720535
data_98	0.6638638367125517	14747	GCF_000009765-GCF_000725805
data_98	0.6733076581247223	13502	GCF_000009765-GCF_000745675
data_98	0.6745458097284626	15357	GCF_000009765-GCF_001279695
data_98	0.6778025728537674	15236	GCF_000009765-GCF_001418465
data_98	0.7885250826073896	6658	GCF_000009785-GCF_000015745
data_98	0.8264701413159095	6581	GCF_000009785-GCF_000445995
data_98	0.807409629518524	6667	GCF_000009785-GCF_000744755
data_98	0.6605123801345356	13974	GCF_000009805-GCF_000250675
data_98	0.6772176035390131	13111	GCF_000009805-GCF_000308875
data_98	0.7464464079907799	5206	GCF_000009865-GCF_000013425
data_98	0.8130063965884862	4690	GCF_000009865-GCF_000235645
data_98	0.7859770612421554	4621	GCF_000009865-GCF_000260275
data_98	0.8346883468834688	4797	GCF_000009865-GCF_000332735
data_98	0.8398305084745763	4720	GCF_000009865-GCF_000499705
data_98	0.7696885538583614	5041	GCF_000009865-GCF_000972575
data_98	0.3784343244260444	5314	GCF_000009865-GCF_001045675
data_98	0.9510268562401264	1899	GCF_000009945-GCF_000026025
data_98	0.775970253311643	4303	GCF_000009965-GCF_000221185
data_98	0.7755341629490491	4259	GCF_000009965-GCF_000265525
data_98	0.6455203496312483	14644	GCF_000010105-GCF_000014565
data_98	0.854744082540967	4943	GCF_000010125-GCF_001432245
data_98	0.7832724548094034	10677	GCF_000010165-GCF_000612125
data_98	0.807026634884444	9649	GCF_000010525-GCF_000473085
data_98	0.7301473230326986	13915	GCF_000010605-GCF_000253235
data_98	0.7058314314944518	12707	GCF_000010605-GCF_000373625
data_98	0.7234106658632118	13276	GCF_000010605-GCF_000384175
data_98	0.7616392948621366	13274	GCF_000010605-GCF_000470535
data_98	0.7159815996438641	13478	GCF_000010605-GCF_000718095
data_98	0.6967913286914077	13931	GCF_000010605-GCF_000720455
data_98	0.6968734561366363	14169	GCF_000010605-GCF_000725805
data_98	0.6788010014209351	14779	GCF_000010605-GCF_001279695
data_98	0.6934779642516032	14658	GCF_000010605-GCF_001418465
data_98	0.8310442813165996	8446	GCF_000010665-GCF_000801335
data_98	0.6010544815465729	5121	GCF_000010825-GCF_000613865
data_98	0.8023352793994996	3597	GCF_000011105-GCF_000215995
data_98	0.8525730180806675	3595	GCF_000011105-GCF_000263735
data_98	0.8427961929766984	3047	GCF_000011185-GCF_000195915
data_98	0.538162900846339	12879	GCF_000011365-GCF_000333455
data_98	0.5724727724581536	13681	GCF_000011365-GCF_001295845
data_98	0.7277250636426753	8642	GCF_000011385-GCF_000484535
data_98	0.6680733786926191	11611	GCF_000011545-GCF_000022645
data_98	0.6842910412085286	10459	GCF_000011545-GCF_000687455
data_98	0.7057885906040269	11920	GCF_000011545-GCF_000756005
data_98	0.7709095496404693	7927	GCF_000011645-GCF_000196735
data_98	0.5904465022462638	10907	GCF_000011705-GCF_000022645
data_98	0.6258329062019478	9755	GCF_000011705-GCF_000687455
data_98	0.6403352353780314	11216	GCF_000011705-GCF_000756005
data_98	0.7805077805077805	3663	GCF_000011985-GCF_000091765
data_98	0.775072770574226	3779	GCF_000011985-GCF_000159415
data_98	0.7244590523144344	3651	GCF_000011985-GCF_000422165
data_98	0.7623670827554323	2163	GCF_000012145-GCF_000014345
data_98	0.7757927646270657	2239	GCF_000012145-GCF_000018205
data_98	0.6371482176360225	2665	GCF_000012145-GCF_000160735
data_98	0.754277566539924	2104	GCF_000012145-GCF_000195735
data_98	0.7466832504145937	2412	GCF_000012145-GCF_000255355
data_98	0.7855652899457656	2397	GCF_000012145-GCF_000283595
data_98	0.7858347386172007	2372	GCF_000012145-GCF_000284075
data_98	0.7937106918238994	2385	GCF_000012145-GCF_000284175
data_98	0.7799419809365935	2413	GCF_000012145-GCF_000485845
data_98	0.7758051197357556	2422	GCF_000012145-GCF_001273795
data_98	0.6924647199786989	11267	GCF_000012245-GCF_000012265
data_98	0.7613452188006483	9872	GCF_000012245-GCF_000759445
data_98	0.6878934403795274	10961	GCF_000012265-GCF_000759445
data_98	0.766123916261366	4729	GCF_000012305-GCF_000471625
data_98	0.7140068886337543	8710	GCF_000012325-GCF_000378625
data_98	0.85684136475554	2843	GCF_000012345-GCF_000155895
data_98	0.8653633345628919	2711	GCF_000012345-GCF_000299095
data_98	0.7320637732506643	2258	GCF_000012385-GCF_000014345
data_98	0.7433590402742074	2334	GCF_000012385-GCF_000018205
data_98	0.6101449275362318	2760	GCF_000012385-GCF_000160735
data_98	0.7316962255570714	2199	GCF_000012385-GCF_000195735
data_98	0.7263661747108098	2507	GCF_000012385-GCF_000255355
data_98	0.7431781701444623	2492	GCF_000012385-GCF_000283595
data_98	0.7454398054316984	2467	GCF_000012385-GCF_000284075
data_98	0.7669354838709678	2480	GCF_000012385-GCF_000284175
data_98	0.7452153110047847	2508	GCF_000012385-GCF_000485845
data_98	0.7485101311084624	2517	GCF_000012385-GCF_001273795
data_98	0.8038336052202284	4904	GCF_000012505-GCF_000014585
data_98	0.8184706629951282	4721	GCF_000012505-GCF_000063505
data_98	0.7623475924777847	4839	GCF_000012505-GCF_000153065
